compatible	互換性のある	adj	advanced
compensate	補償する	v	advanced
compile	編集する・まとめる	v	hard
complement	補完物・補う	v	advanced
complex	複雑な・複合施設	adj	standard
compliment	褒め言葉・褒める	 n	standard
comply	従う	v	advanced
compose	構成する・作曲する	v	standard
comprehensive	包括的な	adj	advanced
compromise	妥協・妥協する	 n	standard
conceal	隠す	v	advanced
concede	認める・譲歩する	v	hard
conceive	考えつく・妊娠する	v	hard
concentrate	集中する・濃縮する	v	standard
condemn	非難する	v	advanced
confess	告白する	v	standard
confine	制限する	v	advanced
confront	立ち向かう	v	advanced
consecutive	連続した	adj	standard
consent	同意・同意する	 n	advanced
conserve	保存する・節約する	v	advanced
considerate	思いやりのある	adj	standard
consist	成り立つ	v	standard
consolidate	統合する・強固にする	v	hard
contaminate	汚染する	v	advanced
contemplate	熟考する	v	hard
contradict	矛盾する	v	advanced
contrary	反対の	adj	advanced
contribute	貢献する・寄付する	v	standard
controversial	議論の分かれる	adj	advanced
convenience	便利さ	 n	standard
converse	逆の・会話する	adj	advanced
convert	変換する・改宗させる	v	standard
convey	伝える	v	standard
convict	有罪判決を下す・囚人	v	advanced
convince	納得させる	v	standard
cooperate	協力する	v	standard
coordinate	調整する・座標	v	standard
correlate	相関する	v	advanced
correspond	一致する・文通する	v	advanced
courtesy	礼儀	 n	advanced
crucial	重要な	adj	standard
cultivate	耕す・育てる	v	advanced
curb	抑制する・縁石	v	advanced
cure	治す・治療法	v	standard
dazzle	まばゆくさせる	v	advanced
deceive	だます	v	standard
decline	減少・辞退する	v	standard
decrease	減少する・減少	v	standard
defect	欠陥・離脱する	 n	advanced
defy	逆らう	v	advanced
delicate	繊細な・壊れやすい	adj	standard
depict	描写する	v	advanced
derive	由来する・引き出す	v	advanced
detect	見つける・検出する	v	standard
devastate	壊滅させる	v	advanced
devote	ささげる	v	standard
display	展示する・表示	v	basic
dispose	処分する	v	advanced
distress	苦悩・苦しめる	 n	advanced
diverse	多様な	adj	standard
dominate	支配する	v	standard
dormant	休眠中の	adj	hard
elaborate	精巧な・詳しく述べる	adj	advanced
elective	選択の・選挙の	adj	hard
eligible	資格のある	adj	advanced
eliminate	排除する	v	standard
eloquent	雄弁な	adj	hard
emerge	現れる	v	standard
empathy	共感	 n	advanced
empirical	経験的な	adj	hard
encounter	遭遇する・出会い	v	standard
enforce	施行する・強制する	v	advanced
enormous	巨大な	adj	standard
enterprise	企業・事業	 n	standard
entitle	権利を与える・題名をつける	v	advanced
equivalent	同等の・同等物	adj	advanced
eradicate	根絶する	v	hard
evaluate	評価する	v	standard
evaporate	蒸発する	v	standard
evolve	進化する	v	standard
exaggerate	誇張する	v	advanced
exceed	超える	v	standard
exclude	除外する	v	standard
execute	実行する・執行する	v	advanced
exhibit	展示する・示す	v	standard
exploit	利用する・搾取する	v	advanced
facilitate	促進する	v	advanced
famine	飢饉	 n	standard
fascinate	魅了する	v	standard
flexible	柔軟な	adj	standard
flourish	繁栄する	v	advanced
forbid	禁じる	v	standard
forecast	予測・予測する	 n	standard
foster	育てる・促進する	v	advanced
fragile	壊れやすい	adj	standard
frustrate	挫折させる	v	standard
fundamental	基本的な	adj	standard
glimpse	ちらりと見る・ちらりと見えるもの	 n	standard
glorify	称賛する・栄光を与える	v	advanced
govern	統治する	v	standard
gradually	徐々に	adv	standard
grateful	感謝している	adj	basic
habitat	生息地	 n	standard
harmful	有害な	adj	basic
hazard	危険	 n	standard
heritage	遺産・伝統	 n	advanced
hesitate	ためらう	v	standard
hostile	敵意のある	adj	advanced
humble	謙虚な・質素な	adj	standard
identical	同一の	adj	standard
illustrate	説明する・例証する	v	standard
imitate	まねる	v	standard
immigrate	移住する	v	standard
impose	課す	v	advanced
impress	感銘を与える	v	basic
inadequate	不十分な	adj	standard
incidental	付随的な・偶然の	adj	advanced
incline	傾く・傾ける	v	advanced
incredible	信じられないほどすごい	adj	basic
induce	引き起こす	v	advanced
inevitable	避けられない	adj	advanced
infer	推論する	v	advanced
inhibit	抑制する	v	hard
initiate	開始する	v	advanced
innovate	革新する	v	advanced
inspect	詳しく調べる	v	standard
inspire	奮い立たせる・刺激する	v	standard
instinct	本能	 n	standard
integrate	統合する	v	advanced
interfere	干渉する・邪魔する	v	standard
intermediate	中間の・中級の	adj	standard
interpret	解釈する	v	standard
interrupt	中断する	v	standard
intricate	複雑な	adj	hard
isolate	隔離する・孤立させる	v	standard
justify	正当化する	v	advanced
keen	熱心な・鋭い	adj	standard
legitimate	正当な・合法の	adj	advanced
liberate	解放する	v	advanced
likewise	同様に	adv	standard
linger	長く残る・ぐずぐずする	v	advanced
marginal	周辺的な・わずかな	adj	hard
migrate	移住する	v	standard
modify	修正する	v	standard
notion	概念	 n	standard
oblige	義務づける・恩恵を施す	v	advanced
obscure	曖昧な・知られていない	adj	hard
occupy	占める	v	standard
omit	省略する	v	standard
ongoing	進行中の	adj	standard
oppose	反対する	v	standard
orient	方向づける	v	advanced
overlap	重なる・重複	v	standard
paradox	逆説	 n	hard
partial	部分的な・偏った	adj	standard
peculiar	特有の・奇妙な	adj	advanced
persistent	持続する・粘り強い	adj	advanced
perspective	観点	 n	standard
plausible	もっともらしい	adj	advanced
precede	先行する	v	advanced
prejudice	偏見	 n	standard
prohibit	禁止する	v	advanced
prominent	著名な・目立つ	adj	advanced
proportion	割合	 n	standard
prosper	繁栄する	v	advanced
pursue	追求する	v	standard
radical	根本的な・急進的な	adj	advanced
rational	合理的な	adj	advanced
reinforce	強化する	v	advanced
reluctant	気が進まない	adj	standard
reproduce	再現する・繁殖する	v	standard
rescue	救助する・救助	v	basic
reside	住む	v	advanced
retain	保持する	v	advanced
revive	復活させる	v	advanced
rigid	硬直した・厳格な	adj	advanced
rotate	回転する	v	standard
sacrifice	犠牲・犠牲にする	 n	standard
scarce	乏しい・希少な	adj	advanced
severe	厳しい・深刻な	adj	standard
shift	移す・変化	v	basic
skeptical	懐疑的な	adj	advanced
simultaneously	同時に	adv	advanced
sophisticated	洗練された・高度な	adj	advanced
spontaneous	自発的な	adj	hard
stabilize	安定させる	v	advanced
statistic	統計値	 n	standard
stimulate	刺激する	v	advanced
strain	負担・緊張させる	 n	standard
subsequent	その後の	adj	advanced
substitute	代用する・代用品	v	standard
suppress	抑える・抑圧する	v	advanced
sustain	維持する	v	advanced
temporary	一時的な	adj	standard
theoretical	理論上の	adj	advanced
therefore	したがって	adv	basic
thrive	繁栄する	v	advanced
tolerate	我慢する・許容する	v	standard
transmit	伝える・送信する	v	advanced
trigger	引き起こす・きっかけ	v	standard
ultimate	究極の・最終的な	adj	advanced
undergo	経験する・受ける	v	advanced
undermine	弱体化させる	v	hard
unify	統一する	v	advanced
unique	独特の	adj	standard
valid	妥当な	adj	standard
viable	実行可能な	adj	advanced
vital	極めて重要な	adj	standard
vulnerable	傷つきやすい・脆弱な	adj	advanced
widespread	広範囲に及ぶ	adj	standard
withdraw	撤退する・引き出す	v	standard
yield	生み出す・譲る	v	advanced
abandonment	放棄	n	developed
abbreviation	略語	n	standard
abolish	廃止する	v	standard
abundant	豊富な	adj	standard
academy	学問団体・学院	n	standard
acceptable	受け入れられる	adj	standard
accessible	利用可能な・接近できる	adj	standard
accomplished	熟達した・成し遂げた	adj	advanced
accounting	会計	n	advanced
accumulation	蓄積	n	advanced
adaptation	適応・改作	n	standard
adjourn	延期する	v	hard
administrative	管理上の	adj	standard
adolescent	思春期の・青年	n	advanced
adverse	不利な	adj	advanced
advocate	支持者・擁護する	v	advanced
affection	愛情・好意	n	standard
affordable	手頃な	adj	standard
agency	代理店・政府機関	n	standard
agenda	議題	 n	standard
alien	外国人・異質な	adj	advanced
allege	主張する・申し立てる	v	advanced
ambiguous	曖昧な	adj	advanced
amplify	増幅する	v	advanced
analogy	類推	 n	standard
analyze	分析する	v	standard
annual	毎年の	adj	standard
anonymous	匿名の	adj	advanced
anticipation	予想	 n	advanced
applicable	適用可能な	adj	advanced
appraisal	評価	 n	advanced
arbitrary	恣意的な・任意の	adj	advanced
architect	建築家・設計者	 n	standard
architecture	建築・構造	 n	standard
arena	競技場・活動の場	 n	standard
arise	生じる	v	standard
artificial	人工の	adj	standard
aspect	側面	 n	standard
assemble	組み立てる	v	standard
assurance	保証・確信	 n	advanced
attainable	達成可能な	adj	advanced
authentic	本物の	adj	standard
authority	権威・当局	 n	standard
automated	自動化された	adj	advanced
availability	利用可能性	 n	standard
ban	禁止・禁止する	 n	basic
barely	かろうじて	adv	standard
bias	偏見・偏り	 n	standard
breakthrough	画期的進展	 n	advanced
broadcast	放送する・放送	v	standard
capacity	能力・容量	 n	standard
causal	因果関係の	adj	advanced
coincidence	偶然の一致	 n	standard
collective	集団的な・集団	adj	standard
collide	衝突する	v	advanced
compassionate	思いやりのある	adj	advanced
competent	有能な	adj	advanced
compile	編集する	v	hard
complementary	補完的な	adj	advanced
concession	譲歩	 n	advanced
concrete	具体的な	adj	standard
consolidate	統合する	v	hard
constraint	制約	 n	advanced
contend	主張する・争う	v	hard
contrive	考案する・たくらむ	v	hard
controversy	論争	 n	advanced
convenient	便利な	adj	basic
corresponding	対応する	adj	standard
credible	信頼できる	adj	advanced
criterion	基準	 n	advanced
crucial	極めて重要な	adj	standard
cumulative	累積的な	adj	advanced
database	データベース	 n	basic
debate	討論・討論する	 n	standard
decisive	決定的な	adj	advanced
deficiency	不足	 n	advanced
define	定義する	v	standard
deprive	奪う	v	advanced
derivation	導出・派生	n	advanced
devise	考案する	v	advanced
discriminate	差別する・識別する	v	advanced
discrete	個別の・離散的な	adj	hard
disrupt	混乱させる	v	advanced
distinct	明確に異なる	adj	standard
distribute	分配する	v	standard
dominant	支配的な	adj	advanced
draft	草稿・下書き	 n	standard
dynamic	動的な・活発な	adj	advanced
efficient	効率的な	adj	standard
elaborate	入念な	adj	advanced
empower	権限を与える	v	advanced
enforce	施行する	v	advanced
enhancement	向上	 n	advanced
equilibrium	均衡	 n	hard
explicit	明確な	adj	advanced
exploitation	搾取・利用	n	advanced
exposure	さらされること・露出	 n	advanced
facilitate	容易にする	v	advanced
fluctuate	変動する	v	advanced
framework	枠組み	 n	standard
fundamental	根本的な	adj	standard
genuine	本物の	adj	standard
guideline	指針	 n	standard
hierarchy	階層	 n	advanced
hypothesis	仮説	 n	advanced
implementation	実施・実装	 n	advanced
implicit	暗黙の	adj	advanced
incentive	動機・奨励策	 n	advanced
incorporate	組み込む	v	advanced
inequality	不平等・不等式	 n	advanced
infrastructure	社会基盤	 n	advanced
innovative	革新的な	adj	advanced
inspect	検査する	v	standard
integrity	完全性・誠実さ	 n	hard
interaction	相互作用・交流	 n	standard
intervene	介入する	v	advanced
intrinsic	本質的な	adj	hard
invoke	発動する	v	hard
justify	正当化する	v	advanced
legislative	立法の	adj	hard
likelihood	可能性	 n	advanced
magnitude	大きさ・規模	 n	advanced
manipulate	巧みに操作する	v	hard
methodology	方法論	 n	hard
mutual	相互の	adj	standard
notwithstanding	～にもかかわらず	prep	hard
objective	客観的な・目的	adj	standard
optimal	最適な	adj	advanced
orientation	方向づけ	 n	advanced
outcome	結果	 n	standard
paradigm	枠組み・典型	 n	hard
persistent	持続的な	adj	advanced
plausible	もっともらしい	adj	advanced
preliminary	予備的な	adj	advanced
presumably	おそらく	adv	advanced
profound	深い・重大な	adj	hard
proportionate	比例した	adj	hard
qualitative	質的な	adj	advanced
quantitative	量的な	adj	advanced
radical	根本的な	adj	advanced
rational	合理的な	adj	advanced
refine	改良する・精製する	v	advanced
reliability	信頼性	 n	advanced
representative	代表的な・代表者	adj	advanced
respectively	それぞれ	adv	standard
retention	保持	 n	advanced
rigid	厳格な・硬直した	adj	advanced
scenario	想定・筋書き	 n	advanced
scrutiny	精査	 n	hard
simultaneous	同時の	adj	advanced
solely	もっぱら	adv	advanced
specify	特定する・明記する	v	standard
stability	安定性	 n	standard
subordinate	従属した・部下	adj	hard
subsequent	その後の	adj	advanced
substantial	かなりの・実質的な	adj	advanced
suppress	抑える	v	advanced
sustainability	持続可能性	 n	advanced
systematic	体系的な	adj	advanced
tentative	暫定的な	adj	advanced
thereby	それによって	adv	hard
threshold	しきい値・境界	 n	hard
trajectory	軌道・経路	 n	hard
transparency	透明性	 n	advanced
underlying	根底にある	adj	advanced
unprecedented	前例のない	adj	hard
utilitarian	功利主義の・実用的な	adj	hard
validation	検証・妥当性確認	 n	advanced
viability	存続可能性・実行可能性	 n	hard
welfare	福祉・幸福	 n	standard
whereby	それによって	conj	hard
