welfare	福祉		n	developed
abnormal	異常な	adj	developed
abstract	抽象的な・要約	adj	developed
academic	学術的な	adj	standard
accessible	利用しやすい・アクセス可能な	adj	standard
accomplished	熟達した	adj	developed
accidental	偶然の	adj	standard
accustomed	慣れている	adj	standard
adequately	十分に	adv	standard
alternatively	あるいは	adv	standard
annually	毎年	adv	standard
approximately	約・およそ	adv	standard
automatically	自動的に	adv	standard
barely	かろうじて	adv	developed
briefly	簡潔に	adv	standard
comparatively	比較的	adv	developed
consequently	その結果	adv	developed
considerably	かなり	adv	standard
consistently	一貫して	adv	developed
concurrently	同時に	adv	advanced
conversely	逆に	adv	advanced
deliberately	故意に・慎重に	adv	developed
eventually	最終的に	adv	standard
frequently	頻繁に	adv	standard
generally	一般に	adv	standard
inevitably	必然的に	adv	developed
initially	最初は	adv	standard
largely	主として	adv	standard
merely	単に	adv	standard
notably	特に・著しく	adv	developed
occasionally	時折	adv	standard
otherwise	さもなければ・別の方法で	adv	standard
partially	部分的に	adv	standard
potentially	潜在的に	adv	standard
presumably	おそらく	adv	developed
primarily	主に	adv	standard
relatively	比較的	adv	standard
roughly	おおよそ	adv	standard
simultaneously	同時に	adv	developed
specifically	具体的に・特に	adv	standard
ultimately	最終的に	adv	developed
widely	広く	adv	standard
absorb	吸収する	v	standard
accelerate	加速する	v	standard
acknowledge	認める	v	standard
activate	活性化する	v	developed
administer	管理する・施行する	v	advanced
alter	変更する	v	standard
amplify	増幅する	v	advanced
approximate	近似する	v	developed
arrest	逮捕する・止める	v	standard
assemble	集める・組み立てる	v	standard
assert	主張する	v	advanced
assign	割り当てる	v	standard
attain	達成する	v	developed
attribute	～のせいにする・属性	v	advanced
authorize	認可する	v	advanced
calculate	計算する	v	standard
capture	捕らえる・捉える	v	standard
cease	終える	v	developed
challenge	挑戦する・異議を唱える	v	standard
circulate	循環する・広まる	v	developed
collapse	崩壊する・崩壊させる	v	standard
commute	通勤する	v	standard
compensate	補償する	v	developed
compile	編集する・まとめる	v	advanced
complement	補完する	v	advanced
complicate	複雑にする	v	standard
compose	構成する・作曲する	v	standard
comprise	構成する	v	advanced
conceal	隠す	v	developed
concentrate	集中する・濃縮する	v	standard
conduct	行う・指揮する	v	standard
confront	直面する	v	standard
conserve	保存する	v	developed
consolidate	統合する・強化する	v	advanced
construct	建設する・構築する	v	standard
consume	消費する	v	standard
contribute	貢献する	v	standard
convert	変換する・改宗させる	v	standard
cultivate	耕す・育成する	v	developed
detect	検出する	v	standard
devise	考案する	v	developed
display	表示する・展示する	v	standard
distribute	分配する	v	standard
document	記録する	v	standard
draft	下書きを作る	v	standard
drain	排出する・乾かす	v	developed
dominate	支配する	v	standard
draft	草案を作る	v	standard
educate	教育する	v	standard
emerge	現れる	v	standard
emphasize	強調する	v	standard
encounter	遭遇する	v	standard
enforce	施行する・強制する	v	developed
enlarge	拡大する	v	standard
ensure	確実にする	v	standard
estimate	推定する	v	standard
evaluate	評価する	v	standard
exhibit	展示する・示す	v	developed
expand	拡大する	v	standard
explore	探究する	v	standard
extract	抽出する	v	developed
fascinate	魅了する	v	standard
flourish	栄える	v	advanced
generate	生み出す	v	standard
govern	統治する	v	developed
guarantee	保証する	v	standard
handle	扱う	v	standard
identify	特定する	v	standard
illustrate	例示する	v	standard
impose	課す	v	developed
incorporate	組み込む	v	developed
indicate	示す	v	standard
justify	正当化する	v	developed
launch	開始する・発射する	v	standard
manipulate	操作する	v	advanced
migrate	移住する	v	developed
minimize	最小限にする	v	developed
monitor	監視する	v	standard
negotiate	交渉する	v	standard
occupy	占める・占領する	v	standard
optimize	最適化する	v	advanced
originate	始まる・起源を持つ	v	advanced
overcome	克服する	v	standard
perceive	知覚する・理解する	v	advanced
persist	持続する	v	developed
pose	提起する・ポーズをとる	v	standard
precede	先行する	v	advanced
predict	予測する	v	standard
preserve	保存する	v	standard
proceed	進む	v	standard
promote	促進する・昇進させる	v	standard
propose	提案する	v	standard
pursue	追求する	v	standard
reconstruct	再構成する	v	advanced
recover	回復する	v	standard
regulate	規制する	v	standard
reinforce	強化する	v	developed
reject	拒絶する	v	standard
restore	回復する・復元する	v	standard
restrict	制限する	v	standard
retrieve	取り戻す・検索する	v	developed
revise	修正する	v	standard
simulate	模擬する	v	advanced
specify	明記する	v	developed
stimulate	刺激する	v	advanced
submit	提出する	v	standard
summarize	要約する	v	standard
supplement	補う・補足する	v	developed
surpass	上回る	v	developed
trace	追跡する・たどる	v	standard
transmit	伝える・送信する	v	standard
transport	運ぶ	v	standard
trigger	引き起こす	v	standard
underestimate	過小評価する	v	developed
undertake	引き受ける・着手する	v	developed
validate	妥当性を確認する	v	advanced
vary	異なる・変化する	v	standard
widespread	広く普及した	adj	standard
abstract	抽象的な	adj	developed
abundant	豊富な	adj	standard
accurate	正確な	adj	standard
adverse	不利な・有害な	adj	advanced
aggressive	攻撃的な	adj	standard
alert	警戒して	adj	standard
alternative	代替の	adj	standard
ambitious	野心的な	adj	standard
apparent	明白な・見かけの	adj	standard
appropriate	適切な	adj	standard
artificial	人工的な	adj	standard
authentic	本物の	adj	developed
automatic	自動の	adj	standard
beneficial	有益な	adj	standard
brief	短い・簡潔な	adj	standard
capable	有能な・可能な	adj	standard
cautious	慎重な	adj	developed
chronic	慢性的な	adj	advanced
civil	市民の・礼儀正しい	adj	standard
clinical	臨床の	adj	advanced
coherent	首尾一貫した	adj	advanced
collective	集団の	adj	developed
commercial	商業の	adj	standard
compatible	両立する	adj	developed
competent	有能な	adj	developed
competitive	競争力のある	adj	standard
concrete	具体的な	adj	standard
considerable	かなりの	adj	standard
consistent	一貫した	adj	standard
contemporary	現代の	adj	standard
contrary	反対の	adj	developed
conventional	従来の	adj	standard
crucial	極めて重要な	adj	standard
curious	好奇心の強い	adj	standard
definite	明確な・確定した	adj	standard
dense	密集した・濃い	adj	developed
desirable	望ましい	adj	developed
desperate	必死の	adj	standard
deterministic	決定論的な	adj	hard
devoted	献身的な	adj	standard
digital	デジタルの	adj	standard
diverse	多様な	adj	standard
domestic	国内の・家庭の	adj	standard
dominant	支配的な	adj	developed
economic	経済の	adj	standard
efficient	効率的な	adj	standard
equivalent	同等の	adj	developed
ethical	倫理的な	adj	developed
evident	明白な	adj	developed
excessive	過度の	adj	standard
external	外部の	adj	standard
flexible	柔軟な	adj	standard
frequent	頻繁な	adj	standard
fundamental	基本的な	adj	standard
global	世界的な	adj	standard
harmful	有害な	adj	standard
identical	同一の	adj	standard
independent	独立した	adj	standard
inevitable	避けられない	adj	developed
innovative	革新的な	adj	standard
intellectual	知的な・知識人の	adj	developed
interior	内部の	adj	standard
internal	内部の	adj	standard
legitimate	正当な	adj	developed
liberal	自由主義の・寛大な	adj	advanced
logical	論理的な	adj	standard
massive	巨大な	adj	standard
mutual	相互の	adj	standard
neutral	中立の	adj	standard
obvious	明らかな	adj	standard
overall	全体的な	adj	standard
parallel	平行な	adj	developed
persistent	持続する	adj	developed
potential	潜在的な	adj	standard
practical	実用的な	adj	standard
precise	正確な	adj	standard
predominant	主要な	adj	advanced
preliminary	予備の	adj	advanced
primary	主要な	adj	standard
private	私的な	adj	standard
productive	生産的な	adj	standard
professional	専門的な	adj	standard
profound	深い	adj	advanced
progressive	進歩的な	adj	developed
reasonable	合理的な	adj	standard
reliable	信頼できる	adj	standard
remote	遠隔の	adj	standard
relevant	関連する	adj	standard
remarkable	注目すべき	adj	standard
repetitive	反復的な	adj	developed
resistant	抵抗力のある	adj	developed
rigid	硬直した	adj	advanced
rural	田舎の	adj	standard
secure	安全な・確保された	adj	standard
severe	厳しい・深刻な	adj	developed
significant	重要な・かなりの	adj	standard
similar	似た	adj	standard
sophisticated	洗練された	adj	advanced
stable	安定した	adj	standard
substantial	かなりの・実質的な	adj	developed
subtle	微妙な	adj	advanced
temporary	一時的な	adj	standard
theoretical	理論上の	adj	advanced
traditional	伝統的な	adj	standard
unique	独特の	adj	standard
universal	普遍的な	adj	developed
urban	都市の	adj	standard
valid	妥当な	adj	standard
visible	目に見える	adj	standard
voluntary	自発的な・任意の	adj	developed
vulnerable	傷つきやすい	adj	advanced
annual	年1回の	adj	standard
anxiety	不安		n	standard
assurance	保証・安心		n	developed
awareness	認識		n	standard
barrier	障壁		n	standard
behavior	行動		n	standard
capacity	能力・容量		n	standard
challenge	課題・挑戦		n	standard
charity	慈善・慈善団体		n	standard
circumstance	状況		n	standard
commitment	献身・約束		n	standard
comparison	比較		n	standard
compromise	妥協		n	developed
confidence	自信		n	standard
consequence	結果		n	standard
constraint	制約		n	developed
contribution	貢献		n	standard
controversy	論争		n	standard
convenience	便利さ		n	standard
cooperation	協力		n	standard
criticism	批判		n	standard
deficit	赤字・不足		n	developed
demand	需要・要求		n	standard
depression	落ち込み・不況		n	standard
desire	願望		n	standard
dilemma	ジレンマ		n	developed
dimension	側面・寸法		n	developed
diversity	多様性		n	standard
documentation	文書・記録		n	developed
dominance	支配・優位		n	advanced
efficiency	効率		n	standard
emphasis	強調		n	standard
enterprise	企業・事業		n	developed
enthusiasm	熱意		n	standard
environment	環境		n	standard
equity	公平・公正		n	advanced
exceptional	例外的な	adj	developed
expansion	拡大		n	standard
expertise	専門知識		n	developed
exposure	露出・曝露		n	developed
facility	施設・能力		n	standard
factor	要因		n	standard
flexibility	柔軟性		n	developed
foundation	基盤		n	standard
frequency	頻度		n	standard
function	機能・関数		n	standard
guidance	指導・案内		n	standard
impact	影響		n	standard
implication	含意・影響		n	advanced
infrastructure	社会基盤		n	advanced
insight	洞察		n	developed
integrity	誠実さ・完全性		n	advanced
intensity	強度・激しさ		n	advanced
interaction	相互作用		n	standard
intervention	介入		n	advanced
investment	投資		n	standard
knowledge	知識		n	standard
limitation	制限		n	standard
majority	大多数		n	standard
minority	少数派		n	standard
momentum	勢い・運動量		n	advanced
outcome	結果		n	standard
perspective	視点		n	standard
phenomenon	現象		n	standard
policy	政策・方針		n	standard
potential	可能性		n	standard
principle	原理・原則		n	standard
priority	優先事項		n	standard
prospect	見込み・展望		n	developed
reputation	評判		n	standard
resource	資源・資料		n	standard
resilience	回復力		n	advanced
revenue	収益		n	developed
sequence	順序・連続		n	standard
strategy	戦略		n	standard
structure	構造		n	standard
substance	物質・本質		n	standard
subsidy	補助金		n	advanced
symbol	象徴・記号		n	standard
transition	移行		n	developed
trend	傾向		n	standard
utility	有用性・公共設備		n	developed
version	版・型		n	standard
victim	被害者		n	standard
virtue	美徳		n	advanced
volume	量・巻・音量		n	standard
withdrawal	撤回・引き出し		n	developed
across	横切って	prep	basic
alongside	～のそばに	prep	standard
amid	～の真ん中で	prep	developed
beyond	～を越えて	prep	standard
despite	～にもかかわらず	prep	standard
except	～を除いて	prep	basic
inside	～の中に	prep	basic
outside	～の外に	prep	basic
regarding	～に関して	prep	standard
throughout	～の至る所に	prep	standard
toward	～に向かって	prep	basic
underneath	～の真下に	prep	developed
via	～経由で	prep	standard
within	～以内に	prep	standard
although	～だけれども	conj	basic
wherever	どこで～しても	conj	standard
whenever	～するときはいつでも	conj	standard
whether	～かどうか	conj	basic
unless	～でない限り	conj	standard
provided	～という条件で	conj	developed

acknowledgement	承認・認識	n	standard
acquaintance	知人・面識	n	standard
affection	愛情	n	standard
agency	機関・代理店	n	standard
alertness	警戒心	n	developed
anecdote	逸話	n	advanced
appliance	器具・家電	n	standard
applicant	応募者	n	standard
appraisal	評価・査定	n	advanced
articulation	明確な表現・関節の動き	n	advanced
assertion	主張	n	advanced
assistance	援助	n	standard
attitude	態度・考え方	n	standard
authority	権威・当局	n	standard
availability	利用可能性	n	standard
benefit	利益・恩恵	n	standard
capability	能力	n	developed
casualty	死傷者・犠牲者	n	advanced
certainty	確実性	n	standard
clause	節・条項	n	developed
classification	分類	n	developed
coalition	連合	n	advanced
collaboration	共同作業	n	standard
colonial	植民地の	adj	advanced
competitor	競争相手	n	standard
complex	複合体・複雑なもの	n	standard
compliance	順守	n	advanced
concession	譲歩・利権	n	advanced
configuration	構成・設定	n	advanced
conformity	一致・適合	n	advanced
consensus	合意		n	advanced
consistency	一貫性	n	developed
contemporary	同時代の・現代の	adj	standard
controversial	論争のある	adj	standard
contributor	貢献者・寄稿者	n	standard
convergence	収束・集中	n	advanced
conviction	確信・有罪判決	n	advanced
credibility	信頼性	n	developed
curiosity	好奇心	n	standard
custody	保護・拘留	n	advanced
debate	討論		n	standard
decision	決定	n	standard
declaration	宣言	n	standard
definition	定義	n	standard
demonstration	実演・証明	n	standard
dependency	依存	n	advanced
disclosure	開示	n	advanced
discretion	裁量・慎重さ	n	advanced
disposal	処分	n	advanced
distinction	区別・優秀さ	n	standard
distortion	歪み		n	advanced
documentary	記録映画・記録の	adj	standard
domain	領域・分野	n	developed
duration	持続期間	n	standard
eligibility	資格・適格性	n	advanced
emergence	出現		n	standard
encouragement	励まし	n	standard
engagement	関与・婚約	n	standard
enhancement	向上	n	developed
enrollment	登録・入学		n	standard
enterprise	企業・冒険的事業	n	developed
enthusiast	愛好家	n	standard
equity	公正・公平	n	advanced
essay	随筆・小論文	n	basic
estimate	見積もり・推定	n	standard
examination	試験・検査	n	basic
exceptional	例外的な	adj	developed
exclusion	除外	n	standard
execution	実行・処刑	n	advanced
expectation	期待	n	standard
expenditure	支出	n	advanced
experiment	実験	n	standard
expert	専門家	n	basic
exploitation	搾取・開発	n	advanced
extension	拡張・延長	n	standard
factorial	階乗の	adj	hard
feasibility	実現可能性	n	advanced
feminist	女性解放論者・フェミニスト	adj	developed
forecast	予測・予報	n	standard
fragment	断片	n	standard
fulfillment	達成・実現	n	developed
funding	資金援助	n	standard
gradual	徐々の	adj	standard
grant	助成金	n	standard
gravity	重力・重大さ	n	standard
hierarchy	階層		n	advanced
identification	確認・身元確認	n	standard
ideology	思想・イデオロギー	n	advanced
imitation	模倣	n	standard
implementation	実施	n	advanced
inclusion	包含	n	standard
indication	兆候・指示	n	standard
individuality	個性	n	developed
inequality	不平等		n	standard
inheritance	遺産・継承	n	advanced
inquiry	問い合わせ・調査	n	standard
insertion	挿入	n	advanced
inspection	検査	n	standard
instruction	指示・説明	n	basic
intention	意図	n	standard
interval	間隔	n	standard
intrusion	侵入	n	advanced
invasion	侵略		n	standard
investment	投資	n	standard
jurisdiction	管轄権	n	hard
laboratory	研究室	n	standard
landscape	風景・景観	n	standard
leadership	指導力	n	standard
legitimacy	正当性	n	advanced
liberty	自由	n	developed
likelihood	可能性	n	standard
literacy	読み書き能力	n	standard
logic	論理	n	standard
maintenance	維持・保守	n	standard
manipulation	操作・巧妙な誘導	n	advanced
manifestation	現れ		n	hard
migration	移住・移動	n	standard
minority	少数派	n	standard
mobility	移動性・機動性	n	developed
necessity	必要性	n	standard
neutrality	中立	n	advanced
notification	通知	n	standard
observation	観察	n	standard
opponent	対戦相手・反対者	n	standard
optimization	最適化	n	advanced
paradox	逆説	n	hard
participation	参加	n	standard
perception	認識・知覚	n	standard
persistence	持続性	n	developed
philosophy	哲学	n	standard
precision	正確さ	n	standard
prediction	予測	n	standard
preference	好み・選好	n	standard
preservation	保存・保護	n	standard
probability	確率・可能性	n	standard
productivity	生産性	n	developed
prohibition	禁止	n	developed
projection	予測・投影	n	developed
promotion	促進・昇進	n	standard
proposition	提案・命題	n	advanced
prosecution	起訴・訴追	n	advanced
qualification	資格・資質	n	standard
quotation	引用・見積額	n	standard
recognition	認識・評価	n	standard
recovery	回復・回収	n	standard
reduction	削減・減少	n	standard
refusal	拒否	n	standard
regression	後退・回帰	n	hard
reinforcement	強化	n	developed
replacement	交換・代替品	n	standard
representation	代表・表現	n	standard
reproduction	再生・複製	n	developed
resistance	抵抗	n	standard
resolution	解決・決議・解像度	n	standard
restoration	復元・回復	n	standard
revolution	革命・回転	n	standard
safeguard	保護手段		n	advanced
settlement	解決・定住	n	standard
shortage	不足	n	standard
simultaneity	同時性	n	hard
spectrum	範囲・スペクトル	n	advanced
stability	安定性	n	standard
statistic	統計値	n	standard
subdivision	細分	n	advanced
submission	提出・服従	n	standard
supervision	監督	n	standard
susceptibility	影響を受けやすいこと	n	hard
symbolism	象徴性	n	advanced
synthesis	統合・合成	n	advanced
temporary	一時的な	adj	standard
termination	終了	n	standard
threshold	閾値		n	advanced
tolerance	許容度・寛容	n	advanced
transaction	取引	n	standard
transformation	変換・変革	n	standard
transparency	透明性	n	developed
uncertainty	不確実性	n	standard
variation	変動・変異	n	standard
verification	検証	n	developed
vulnerability	脆弱性	n	advanced
withdrawal	撤退・引き出し	n	developed
abruptly	突然に	adv	developed
accurately	正確に	adv	standard
adequate	十分な	adj	standard
apparently	どうやら・見たところ	adv	standard
approximately	約	adv	standard
arguably	主張することもできるほど	adv	advanced
collectively	集団として	adv	developed
comparatively	比較的	adv	developed
consequently	その結果	adv	developed
considerately	思いやりを持って	adv	developed
deliberately	故意に	adv	standard
directly	直接に	adv	basic
essentially	本質的に	adv	standard
equally	等しく	adv	standard
evidently	明らかに	adv	developed
extensively	広範囲に	adv	developed
fundamentally	根本的に	adv	developed
incidentally	ちなみに	adv	developed
increasingly	ますます	adv	standard
independently	独立して	adv	standard
merely	単に	adv	standard
naturally	自然に	adv	basic
necessarily	必ずしも・必然的に	adv	standard
partly	部分的に	adv	basic
precisely	正確に	adv	standard
previously	以前に	adv	basic
randomly	無作為に	adv	standard
rarely	めったに～ない	adv	basic
respectively	それぞれ	adv	developed
roughly	おおよそ	adv	standard
strictly	厳密に	adv	standard
substantially	大幅に・実質的に	adv	developed
technically	技術的に	adv	standard
thereby	それによって	adv	advanced
typically	典型的に	adv	standard
virtually	事実上	adv	standard
voluntarily	自発的に	adv	developed
accordingly	それに応じて	adv	developed
activity	活動		n	basic
aggression	攻撃性	n	standard
agriculture	農業	n	basic
ambition	野心・願望	n	standard
amendment	修正・改正	n	advanced
anomaly	異常・例外	n	advanced
appetite	食欲		n	basic
apprehension	不安・理解		n	advanced
argument	議論・主張	n	basic
aspect	側面		n	standard
assistance	援助	n	standard
attraction	魅力・引力	n	standard
availability	利用可能性	n	standard
awareness	認識	n	standard
breakthrough	画期的進歩	n	standard
campaign	運動・キャンペーン	n	basic
capability	能力		n	developed
characteristic	特徴		n	standard
circumstance	事情・状況	n	standard
clarity	明瞭さ		n	standard
classification	分類	n	developed
combination	組み合わせ	n	basic
competence	能力	n	developed
complexity	複雑さ	n	standard
conception	概念・構想	n	advanced
concentration	集中・濃度	n	standard
conservation	保存・保全	n	standard
construction	建設・構築	n	basic
consumption	消費	n	standard
coordination	調整		n	developed
corporation	法人・企業	n	standard
correlation	相関		n	advanced
creativity	創造性	n	standard
criterion	基準	n	advanced
criticism	批判	n	standard
curiosity	好奇心	n	standard
deadline	締め切り	n	basic
dedication	献身		n	standard
democracy	民主主義	n	standard
density	密度	n	standard
dependence	依存	n	standard
disaster	災害		n	basic
dispute	論争・争い	n	standard
distinction	区別・優秀さ	n	standard
drawback	欠点	n	standard
economy	経済・節約		n	basic
emergency	緊急事態	n	basic
emphasis	強調	n	standard
encounter	遭遇		n	standard
engagement	関与・婚約	n	standard
environmentalism	環境保護主義	n	advanced
ethics	倫理	n	standard
exposure	露出・曝露	n	developed
extension	拡張		n	standard
facility	施設・設備	n	basic
factor	要因・因子	n	basic
fundamental	基本原理		n	standard
generation	世代・生成	n	basic
guideline	指針		n	standard
heritage	遺産		n	standard
hypothesis	仮説	n	advanced
identity	身元・同一性	n	standard
illusion	錯覚		n	standard
impact	影響	n	basic
innovation	革新	n	standard
instruction	指示・教育	n	basic
intention	意図	n	standard
interference	干渉	n	advanced
interpretation	解釈	n	standard
interruption	中断	n	standard
landmark	目印・画期的事件	n	standard
legislation	法律・立法	n	advanced
liberty	自由		n	developed
lifestyle	生活様式	n	basic
literature	文学	n	basic
location	場所		n	basic
mechanism	仕組み	n	developed
minority	少数派	n	standard
motivation	動機		n	basic
necessity	必要性	n	standard
network	ネットワーク		n	basic
notion	考え・概念	n	standard
obstacle	障害	n	standard
option	選択肢	n	basic
outlook	見通し・見解	n	standard
parameter	パラメータ		n	advanced
participant	参加者	n	basic
phenomenon	現象	n	standard
platform	基盤・舞台		n	basic
policy	政策・方針	n	basic
possibility	可能性	n	basic
precedent	前例	n	advanced
procedure	手順		n	standard
proportion	割合	n	standard
prosperity	繁栄	n	developed
provision	供給・規定	n	advanced
relevance	関連性	n	standard
requirement	必要条件		n	standard
reservation	予約・保留	n	basic
restriction	制限	n	standard
revolutionary	革命的な	adj	developed
scope	範囲		n	standard
security	安全・安全保障	n	basic
shift	変化・移行		n	standard
shortcoming	欠点	n	developed
skill	技能		n	basic
society	社会		n	basic
solution	解決策		n	basic
source	源・出典		n	basic
standardization	標準化	n	advanced
status	状態・地位	n	standard
substitute	代用品・代替案	n	standard
survival	生存		n	basic
suspicion	疑い		n	standard
symptom	症状		n	standard
target	目標・標的	n	basic
