entrenched	根深い	adj	hard
envisage	心に描く	v	hard
equity	公平・公正	n	advanced
eradicate	根絶する	v	hard
erode	侵食する	v	hard
escalate	拡大する・激化する	v	advanced
esteemed	尊敬される	adj	advanced
ethicality	倫理性	n	hard
equilibrium	均衡	n	hard
evade	逃れる・回避する	v	advanced
evoke	呼び起こす	v	advanced
exacerbate	悪化させる	v	hard
exempt	免除する・免除された	v	advanced
exertion	努力・発揮	n	advanced
exile	亡命・追放する	n	advanced
expenditure	支出	n	advanced
explicitly	明示的に	adv	advanced
exploitative	搾取的な	adj	hard
fabricate	捏造する・製作する	v	advanced
facilitation	促進・容易化	n	advanced
fallacy	誤った推論	n	hard
feasible	実行可能な	adj	advanced
fierce	激しい	adj	standard
flawed	欠陥のある	adj	advanced
fluctuate	変動する	v	advanced
foresee	予見する	v	advanced
formidable	手強い	adj	hard
frivolous	軽薄な	adj	hard
futile	無駄な	adj	advanced
galvanize	奮い立たせる	v	hard
genuine	本物の・誠実な	adj	standard
glimpse	ちらっと見る・片鱗	v	standard
glorify	美化する	v	advanced
gross	総計の・露骨な	adj	advanced
guarantee	保証・保証する	v	standard
haphazard	無計画な	adj	hard
harassment	嫌がらせ	n	advanced
heed	注意を払う	v	advanced
hierarchical	階層的な	adj	advanced
holistic	全体論的な	adj	hard
hostile	敵対的な	adj	standard
hypothetical	仮定の	adj	advanced
identifiable	識別可能な	adj	advanced
ignite	火をつける・刺激する	v	advanced
immature	未熟な	adj	standard
impartial	公平な	adj	hard
imperative	必須の・命令法	adj	advanced
implication	含意・影響	n	advanced
impoverish	貧しくする	v	hard
inaugurate	開始する・就任させる	v	hard
incidental	付随的な	adj	advanced
indispensable	不可欠な	adj	advanced
induce	引き起こす・誘導する	v	advanced
inefficient	非効率的な	adj	standard
inferior	劣った	adj	standard
insightful	洞察に富んだ	adj	advanced
insistent	強く主張する	adj	advanced
institution	制度・機関	n	basic
instrumentation	計装・器具類	n	hard
intimidate	脅す・怖がらせる	v	advanced
intricate	複雑な	adj	hard
intrude	侵入する	v	advanced
invalidate	無効にする	v	advanced
irreversible	不可逆的な	adj	hard
jeopardize	危険にさらす	v	hard
lament	嘆く・嘆き	v	hard
legacy	遺産・後世に残すもの	n	advanced
legitimate	正当な	adj	advanced
leverage	影響力・てこ・活用する	v	hard
liable	責任がある・～しやすい	adj	advanced
likeness	類似	n	advanced
linger	長く残る・ぐずぐずする	v	advanced
lucrative	もうかる	adj	hard
mandatory	義務的な	adj	advanced
manipulation	操作・巧みな扱い	n	advanced
marginalize	疎外する	v	hard
meticulous	細部まで注意深い	adj	hard
milestone	画期的出来事・節目	n	advanced
misleading	誤解を招く	adj	advanced
mitigate	和らげる	v	hard
moderation	節度・緩和	n	advanced
monopoly	独占	n	advanced
mundane	平凡な	adj	hard
negligent	怠慢な	adj	hard
notwithstanding	～にもかかわらず	prep	hard
obsolete	廃れた	adj	advanced
obstruct	妨げる	v	advanced
omission	省略・遺漏	n	advanced
opaque	不透明な・理解しにくい	adj	hard
optimism	楽観主義	n	standard
outcome	結果	n	standard
overlap	重なる・重複	v	standard
paradigm	典型・枠組み	n	hard
perpetual	永続的な	adj	hard
plausibility	もっともらしさ	n	hard
precarious	不安定な・危うい	adj	hard
precedent	前例	n	advanced
predominance	優勢	n	hard
prejudice	偏見・害する	n	standard
presume	推定する	v	advanced
prevalence	普及・有病率	n	hard
prioritize	優先する	v	advanced
proactive	先を見越した	adj	advanced
proficiency	熟達	n	advanced
prolong	長引かせる	v	advanced
propel	推進する	v	advanced
proponent	支持者	n	hard
proportional	比例した	adj	advanced
prosper	繁栄する	v	advanced
provoke	引き起こす・挑発する	v	advanced
radicalize	急進化させる	v	hard
reassess	再評価する	v	advanced
reciprocity	相互関係	n	hard
reconcile	調和させる・和解させる	v	hard
refute	反論して論破する	v	hard
regain	取り戻す	v	advanced
relevant	関連する	adj	standard
reluctance	気が進まないこと	n	advanced
remedy	治療・改善策	n	advanced
repercussion	反響・悪影響	n	hard
resilient	回復力のある	adj	advanced
restrain	抑制する	v	advanced
reverence	崇敬	n	hard
rigorous	厳密な	adj	hard
saturate	飽和させる	v	hard
scrutiny	精査	n	hard
segregate	分離する	v	hard
skeptical	懐疑的な	adj	advanced
solely	もっぱら	adv	advanced
spontaneously	自発的に	adv	advanced
stagnant	停滞した	adj	hard
stereotype	固定観念・固定観念化する	n	advanced
strategically	戦略的に	adv	advanced
subordinate	下位の・従属させる	adj	hard
subsequent	その後の	adj	advanced
substantially	大幅に・実質的に	adv	advanced
superficial	表面的な	adj	advanced
supplementary	補足の	adj	advanced
suppressive	抑制する	adj	hard
surveillance	監視	n	advanced
susceptible	影響を受けやすい	adj	hard
sustainability	持続可能性	n	advanced
tactic	戦術	n	standard
tendency	傾向	n	standard
terminate	終了させる	v	advanced
threshold	閾値	n	advanced
transcend	超越する	v	hard
transient	一時的な	adj	hard
transparent	透明な・明白な	adj	advanced
tremendous	ものすごい	adj	standard
trigger	引き起こす・きっかけ	v	standard
underlying	根底にある	adj	advanced
undermine	弱体化させる	v	advanced
unprecedented	前例のない	adj	advanced
unveil	明らかにする・披露する	v	advanced
uphold	支持する・維持する	v	advanced
validate	妥当性を確認する	v	advanced
versatile	多用途の・多才な	adj	advanced
vitality	活力	n	advanced
withstand	耐える	v	advanced
zealous	熱心な	adj	hard
abdicate	退位する・放棄する	v	hard
abstain	控える・棄権する	v	hard
accessory	付属品	n	standard
acquiesce	黙って従う	v	hard
adorn	飾る	v	advanced
adversity	逆境	n	advanced
affirm	断言する	v	advanced
amass	蓄える	v	advanced
appease	なだめる	v	hard
apprehension	不安・理解	n	hard
arouse	呼び起こす	v	advanced
ascend	上昇する	v	advanced
assertive	自己主張の強い	adj	advanced
attributable	起因すると考えられる	adj	advanced
augment	増大させる	v	hard
betrayal	裏切り	n	advanced
bypass	迂回する	v	standard
capitulate	屈服する	v	hard
cautious	用心深い	adj	standard
cease	やめる	v	advanced
coerce	強制する	v	hard
coincide	一致する	v	advanced
concede	認める	v	advanced
constrain	制約する	v	advanced
contend	主張する・競う	v	hard
conveyance	輸送・伝達	n	advanced
deceit	欺まん	n	hard
deem	みなす	v	hard
deliberation	熟考	n	advanced
deposition	供述・堆積	n	hard
descent	下降・家系	n	advanced
discretionary	裁量による	adj	hard
disruptive	混乱を招く	adj	advanced
dominance	支配・優勢	n	advanced
dwindle	徐々に減る	v	hard
embargo	禁輸・禁輸する	n	hard
empathy	共感	n	advanced
enactment	制定・演技	n	advanced
enforce	施行する	v	advanced
enigmatic	謎めいた	adj	hard
exploit	利用する・搾取する	v	advanced
foremost	最も重要な	adj	advanced
hamper	妨げる	v	advanced
hinder	妨げる	v	advanced
impoverished	貧困に陥った	adj	advanced
inadvertently	うっかり・不注意に	adv	hard
incur	被る・負う	v	hard
inequity	不公平	n	hard
inhibit	抑制する	v	advanced
inquire	尋ねる・調査する	v	advanced
insulate	隔離する・断熱する	v	advanced
intervene	介入する	v	advanced
intrinsic	本質的な	adj	hard
isolate	孤立させる	v	advanced
loathe	ひどく嫌う	v	hard
marginal	わずかな・周辺の	adj	advanced
mediate	仲裁する	v	hard
militant	好戦的な・闘士	adj	hard
novelty	目新しさ・新奇なもの	n	advanced
oblige	義務づける	v	advanced
pervasive	広がりのある	adj	hard
predicament	苦境	n	hard
recede	後退する	v	hard
refrain	控える・控えること	v	hard
relentless	容赦のない	adj	hard
requisite	必要条件	n	hard
revise	改訂する	v	standard
rigidity	硬直性	n	hard
scarcity	不足	n	advanced
scramble	急いで動く・奪い合い	v	standard
shatter	粉々にする・打ち砕く	v	advanced
simultaneously	同時に	adv	advanced
slump	急落・不振	n	advanced
stifle	抑える・窒息させる	v	hard
subside	弱まる・静まる	v	hard
suppress	抑える	v	advanced
surmount	克服する	v	hard
tolerate	許容する	v	standard
undermine	弱体化させる	v	advanced
unprecedented	前例のない	adj	advanced
uphold	支持する・維持する	v	advanced
viable	実行可能な	adj	advanced
vigorous	活発な	adj	advanced
warrant	正当な理由・保証する	v	advanced
wary	用心深い	adj	advanced
withhold	与えない・差し控える	v	advanced
widespread	広範囲に及ぶ	adj	standard
